"Plot Title: SINDICON061424"
"#","Date Time, GMT-06:00","Low Range, μS/cm (LGR S/N: 20809202, SEN S/N: 20809202)","Full Range, μS/cm (LGR S/N: 20809202, SEN S/N: 20809202)","Temp, °C (LGR S/N: 20809202, SEN S/N: 20809202)","Coupler Detached (LGR S/N: 20809202)","Coupler Attached (LGR S/N: 20809202)","Host Connected (LGR S/N: 20809202)","Stopped (LGR S/N: 20809202)","End Of File (LGR S/N: 20809202)"
2368,07/09/24 07:00:00 AM,2.5,2.1,24.27,,,,,
2369,07/09/24 07:15:00 AM,2.5,2.1,24.34,,,,,
2370,07/09/24 07:30:00 AM,1.2,2.1,24.43,,,,,
2371,07/09/24 07:45:00 AM,2.3,2.1,24.56,,,,,
2372,07/09/24 08:00:00 AM,1.1,-0.5,24.68,,,,,
2373,07/09/24 08:15:00 AM,2.5,2.1,24.80,,,,,
2374,07/09/24 08:30:00 AM,2.3,2.1,25.06,,,,,
2375,07/09/24 08:45:00 AM,2.8,2.1,25.30,,,,,
2376,07/09/24 09:00:00 AM,2.3,2.1,25.75,,,,,
2377,07/09/24 09:15:00 AM,1.2,2.1,26.21,,,,,
2378,07/09/24 09:30:00 AM,2.5,-1.6,26.81,,,,,
2379,07/09/24 09:45:00 AM,2.5,2.1,27.29,,,,,
2380,07/09/24 10:00:00 AM,2.5,2.1,28.03,,,,,
2381,07/09/24 10:15:00 AM,2.3,2.1,28.59,,,,,
2382,07/09/24 10:30:00 AM,2.3,2.1,29.27,,,,,
2383,07/09/24 10:45:00 AM,2.3,-0.5,29.70,,,,,
2384,07/09/24 11:00:00 AM,2.3,2.1,29.85,,,,,
2385,07/09/24 11:15:00 AM,2.5,2.1,30.02,,,,,
2386,07/09/24 11:30:00 AM,2.3,2.1,29.84,,,,,
2387,07/09/24 11:45:00 AM,2.5,2.1,29.70,,,,,
2388,07/09/24 12:00:00 PM,2.3,2.1,29.65,,,,,
2389,07/09/24 12:15:00 PM,2.3,2.1,29.54,,,,,
2390,07/09/24 12:30:00 PM,2.5,-1.9,29.30,,,,,
2391,07/09/24 12:45:00 PM,2.5,2.1,29.02,,,,,
2392,07/09/24 01:00:00 PM,2.5,2.1,28.66,,,,,
2393,07/09/24 01:15:00 PM,1.2,2.1,28.17,,,,,
2394,07/09/24 01:30:00 PM,2.3,2.1,27.72,,,,,
2395,07/09/24 01:45:00 PM,2.5,-1.6,27.27,,,,,
2396,07/09/24 02:00:00 PM,2.5,-0.5,26.81,,,,,
2397,07/09/24 02:15:00 PM,1.1,2.1,26.55,,,,,
2398,07/09/24 02:30:00 PM,2.5,2.1,26.39,,,,,
2399,07/09/24 02:45:00 PM,2.5,2.1,26.41,,,,,
2400,07/09/24 03:00:00 PM,1.1,2.1,26.39,,,,,
2401,07/09/24 03:15:00 PM,2.5,2.1,26.31,,,,,
2402,07/09/24 03:30:00 PM,2.5,2.1,26.19,,,,,
2403,07/09/24 03:45:00 PM,2.5,-1.6,26.10,,,,,
2404,07/09/24 04:00:00 PM,2.3,2.1,26.07,,,,,
2405,07/09/24 04:15:00 PM,1.1,-1.6,25.98,,,,,
2406,07/09/24 04:30:00 PM,2.3,-1.6,25.87,,,,,
2407,07/09/24 04:45:00 PM,2.5,2.1,25.80,,,,,
2408,07/09/24 05:00:00 PM,2.3,2.1,25.70,,,,,
2409,07/09/24 05:15:00 PM,2.5,2.1,25.62,,,,,
2410,07/09/24 05:30:00 PM,2.3,2.1,25.51,,,,,
2411,07/09/24 05:45:00 PM,2.5,2.1,25.53,,,,,
2412,07/09/24 06:00:00 PM,1.1,-1.6,25.46,,,,,
2413,07/09/24 06:15:00 PM,2.3,2.1,25.39,,,,,
2414,07/09/24 06:30:00 PM,2.5,2.1,25.33,,,,,
2415,07/09/24 06:45:00 PM,2.3,2.1,25.29,,,,,
2416,07/09/24 07:00:00 PM,1.2,2.1,25.22,,,,,
2417,07/09/24 07:15:00 PM,2.3,2.1,25.17,,,,,
2418,07/09/24 07:30:00 PM,2.5,2.1,25.08,,,,,
2419,07/09/24 07:45:00 PM,1.2,2.1,25.01,,,,,
2420,07/09/24 08:00:00 PM,1.1,2.1,24.99,,,,,
2421,07/09/24 08:15:00 PM,2.5,2.1,24.95,,,,,
2422,07/09/24 08:30:00 PM,1.2,2.1,24.86,,,,,
2423,07/09/24 08:45:00 PM,1.2,2.1,24.82,,,,,
2424,07/09/24 09:00:00 PM,1.1,-1.6,24.79,,,,,
2425,07/09/24 09:15:00 PM,2.3,2.1,24.76,,,,,
2426,07/09/24 09:30:00 PM,2.5,2.1,24.71,,,,,
2427,07/09/24 09:45:00 PM,1.1,2.1,24.66,,,,,
2428,07/09/24 10:00:00 PM,2.5,2.1,24.56,,,,,
2429,07/09/24 10:15:00 PM,1.1,2.1,24.56,,,,,
2430,07/09/24 10:30:00 PM,1.1,2.1,24.52,,,,,
2431,07/09/24 10:45:00 PM,2.3,2.1,24.49,,,,,
2432,07/09/24 11:00:00 PM,2.3,2.1,24.44,,,,,
2433,07/09/24 11:15:00 PM,2.5,2.1,24.40,,,,,
2434,07/09/24 11:30:00 PM,1.1,2.1,24.39,,,,,
2435,07/09/24 11:45:00 PM,2.5,2.1,24.38,,,,,
2436,07/10/24 12:00:00 AM,2.3,2.1,24.37,,,,,
2437,07/10/24 12:15:00 AM,1.2,-1.6,24.33,,,,,
2438,07/10/24 12:30:00 AM,2.5,-1.6,24.28,,,,,
2439,07/10/24 12:45:00 AM,2.5,2.1,24.28,,,,,
2440,07/10/24 01:00:00 AM,2.5,2.1,24.27,,,,,
2441,07/10/24 01:15:00 AM,2.5,-0.5,24.22,,,,,
2442,07/10/24 01:30:00 AM,2.3,2.1,24.18,,,,,
2443,07/10/24 01:45:00 AM,2.3,2.1,24.11,,,,,
2444,07/10/24 02:00:00 AM,1.1,-1.6,24.10,,,,,
2445,07/10/24 02:15:00 AM,2.5,2.1,24.10,,,,,
2446,07/10/24 02:30:00 AM,2.5,2.1,24.09,,,,,
2447,07/10/24 02:45:00 AM,2.3,2.1,24.06,,,,,
2448,07/10/24 03:00:00 AM,1.1,2.1,24.04,,,,,
2449,07/10/24 03:15:00 AM,2.5,2.1,24.03,,,,,
2450,07/10/24 03:30:00 AM,1.2,2.1,23.98,,,,,
2451,07/10/24 03:45:00 AM,2.5,-1.6,23.94,,,,,
2452,07/10/24 04:00:00 AM,2.5,2.1,23.88,,,,,
2453,07/10/24 04:15:00 AM,1.2,2.1,23.86,,,,,
2454,07/10/24 04:30:00 AM,5.9,2.1,23.83,,,,,
2455,07/10/24 04:45:00 AM,1.1,2.1,23.83,,,,,
2456,07/10/24 05:00:00 AM,2.5,2.1,23.82,,,,,
2457,07/10/24 05:15:00 AM,1.2,2.1,23.80,,,,,
2458,07/10/24 05:30:00 AM,2.5,2.1,23.75,,,,,
2459,07/10/24 05:45:00 AM,2.5,-1.6,23.74,,,,,
2460,07/10/24 06:00:00 AM,2.5,2.1,23.76,,,,,
2461,07/10/24 06:15:00 AM,2.5,2.1,23.78,,,,,
2462,07/10/24 06:30:00 AM,1.2,-0.5,23.84,,,,,
2463,07/10/24 06:45:00 AM,2.5,2.1,23.95,,,,,
2464,07/10/24 07:00:00 AM,2.5,2.1,24.10,,,,,
2465,07/10/24 07:15:00 AM,2.5,2.1,24.26,,,,,
2466,07/10/24 07:30:00 AM,2.5,2.1,24.42,,,,,
2467,07/10/24 07:45:00 AM,2.5,2.1,24.55,,,,,
2468,07/10/24 08:00:00 AM,2.5,2.1,24.74,,,,,
2469,07/10/24 08:15:00 AM,2.5,2.1,24.96,,,,,
2470,07/10/24 08:30:00 AM,1.1,2.1,25.25,,,,,
2471,07/10/24 08:45:00 AM,2.5,2.1,25.58,,,,,
2472,07/10/24 09:00:00 AM,2.3,2.1,25.98,,,,,
2473,07/10/24 09:15:00 AM,2.3,2.1,26.49,,,,,
2474,07/10/24 09:30:00 AM,2.5,2.1,26.77,,,,,
2475,07/10/24 09:45:00 AM,2.5,-0.5,27.32,,,,,
2476,07/10/24 10:00:00 AM,1.2,-0.5,27.63,,,,,
2477,07/10/24 10:15:00 AM,2.3,2.1,27.79,,,,,
2478,07/10/24 10:30:00 AM,2.3,2.1,28.02,,,,,
2479,07/10/24 10:45:00 AM,2.5,2.1,28.26,,,,,
2480,07/10/24 11:00:00 AM,2.5,2.1,28.46,,,,,
2481,07/10/24 11:15:00 AM,2.3,2.1,28.63,,,,,
2482,07/10/24 11:30:00 AM,1.2,-0.5,28.48,,,,,
2483,07/10/24 11:45:00 AM,2.5,2.1,28.32,,,,,
2484,07/10/24 12:00:00 PM,2.3,2.1,28.28,,,,,
2485,07/10/24 12:15:00 PM,1.1,2.1,28.19,,,,,
2486,07/10/24 12:30:00 PM,2.3,2.1,28.09,,,,,
2487,07/10/24 12:45:00 PM,2.5,2.1,28.32,,,,,
2488,07/10/24 01:00:00 PM,2.3,2.1,28.25,,,,,
2489,07/10/24 01:15:00 PM,2.3,-1.6,28.39,,,,,
2490,07/10/24 01:30:00 PM,1.2,-0.5,29.07,,,,,
2491,07/10/24 01:45:00 PM,2.3,2.1,28.76,,,,,
2492,07/10/24 02:00:00 PM,2.5,2.1,28.24,,,,,
2493,07/10/24 02:15:00 PM,2.3,2.1,27.84,,,,,
2494,07/10/24 02:30:00 PM,2.5,2.1,27.66,,,,,
2495,07/10/24 02:45:00 PM,2.5,2.1,27.41,,,,,
2496,07/10/24 03:00:00 PM,2.5,2.1,27.27,,,,,
2497,07/10/24 03:15:00 PM,2.5,2.1,27.26,,,,,
2498,07/10/24 03:30:00 PM,2.5,2.1,27.35,,,,,
2499,07/10/24 03:45:00 PM,2.3,2.1,27.60,,,,,
2500,07/10/24 04:00:00 PM,2.3,2.1,27.79,,,,,
2501,07/10/24 04:15:00 PM,2.5,2.1,27.81,,,,,
2502,07/10/24 04:30:00 PM,2.3,2.1,27.72,,,,,
2503,07/10/24 04:45:00 PM,2.3,2.1,27.51,,,,,
2504,07/10/24 05:00:00 PM,2.5,2.1,27.12,,,,,
2505,07/10/24 05:15:00 PM,2.5,2.1,26.72,,,,,
2506,07/10/24 05:30:00 PM,2.5,2.1,26.50,,,,,
2507,07/10/24 05:45:00 PM,2.5,2.1,26.26,,,,,
2508,07/10/24 06:00:00 PM,1.2,2.1,26.08,,,,,
2509,07/10/24 06:15:00 PM,2.5,2.1,25.85,,,,,
2510,07/10/24 06:30:00 PM,2.3,2.1,25.70,,,,,
2511,07/10/24 06:45:00 PM,1.1,-0.5,25.67,,,,,
2512,07/10/24 07:00:00 PM,2.3,2.1,25.68,,,,,
2513,07/10/24 07:15:00 PM,2.3,2.1,25.68,,,,,
2514,07/10/24 07:30:00 PM,1.2,2.1,25.51,,,,,
2515,07/10/24 07:45:00 PM,1.2,2.1,25.47,,,,,
2516,07/10/24 08:00:00 PM,2.5,2.1,25.39,,,,,
2517,07/10/24 08:15:00 PM,1.2,-1.9,25.31,,,,,
2518,07/10/24 08:30:00 PM,2.5,2.1,25.35,,,,,
2519,07/10/24 08:45:00 PM,1.1,2.1,25.40,,,,,
2520,07/10/24 09:00:00 PM,2.3,-0.5,25.39,,,,,
2521,07/10/24 09:15:00 PM,2.5,2.1,25.37,,,,,
2522,07/10/24 09:30:00 PM,2.3,2.1,25.34,,,,,
2523,07/10/24 09:45:00 PM,1.1,2.1,25.33,,,,,
2524,07/10/24 10:00:00 PM,5.9,2.1,25.27,,,,,
2525,07/10/24 10:15:00 PM,2.5,2.1,25.20,,,,,
2526,07/10/24 10:30:00 PM,2.3,2.1,25.14,,,,,
2527,07/10/24 10:45:00 PM,2.3,2.1,25.11,,,,,
2528,07/10/24 11:00:00 PM,2.3,2.1,25.02,,,,,
2529,07/10/24 11:15:00 PM,2.5,2.1,24.96,,,,,
2530,07/10/24 11:30:00 PM,2.5,2.1,24.89,,,,,
2531,07/10/24 11:45:00 PM,2.5,2.1,24.86,,,,,
2532,07/11/24 12:00:00 AM,2.3,2.1,24.84,,,,,
2533,07/11/24 12:15:00 AM,8.8,2.1,24.79,,,,,
2534,07/11/24 12:30:00 AM,2.3,2.1,24.77,,,,,
2535,07/11/24 12:45:00 AM,2.5,2.1,24.69,,,,,
2536,07/11/24 01:00:00 AM,2.3,2.1,24.65,,,,,
2537,07/11/24 01:15:00 AM,2.3,2.1,24.61,,,,,
2538,07/11/24 01:30:00 AM,2.5,2.1,24.55,,,,,
2539,07/11/24 01:45:00 AM,2.3,2.1,24.52,,,,,
2540,07/11/24 02:00:00 AM,2.3,2.1,24.49,,,,,
2541,07/11/24 02:15:00 AM,5.9,2.1,24.48,,,,,
2542,07/11/24 02:30:00 AM,2.3,-1.6,24.43,,,,,
2543,07/11/24 02:45:00 AM,2.5,2.1,24.35,,,,,
2544,07/11/24 03:00:00 AM,2.5,2.1,24.32,,,,,
2545,07/11/24 03:15:00 AM,2.5,2.1,24.28,,,,,
2546,07/11/24 03:30:00 AM,2.3,2.1,24.27,,,,,
2547,07/11/24 03:45:00 AM,2.3,2.1,24.22,,,,,
2548,07/11/24 04:00:00 AM,8.8,2.1,24.20,,,,,
2549,07/11/24 04:15:00 AM,2.3,2.1,24.18,,,,,
2550,07/11/24 04:30:00 AM,2.5,2.1,24.18,,,,,
2551,07/11/24 04:45:00 AM,2.3,2.1,24.16,,,,,
2552,07/11/24 05:00:00 AM,2.5,2.1,24.14,,,,,
2553,07/11/24 05:15:00 AM,2.5,2.1,24.10,,,,,
2554,07/11/24 05:30:00 AM,2.3,2.1,24.03,,,,,
2555,07/11/24 05:45:00 AM,2.5,2.1,24.04,,,,,
2556,07/11/24 06:00:00 AM,8.8,2.1,24.09,,,,,
2557,07/11/24 06:15:00 AM,8.8,2.1,24.18,,,,,
2558,07/11/24 06:30:00 AM,2.3,2.1,24.28,,,,,
2559,07/11/24 06:45:00 AM,8.8,2.1,24.34,,,,,
2560,07/11/24 07:00:00 AM,8.8,2.1,24.35,,,,,
2561,07/11/24 07:15:00 AM,2.3,2.1,24.40,,,,,
2562,07/11/24 07:30:00 AM,8.8,2.1,24.51,,,,,
2563,07/11/24 07:45:00 AM,4.9,2.1,24.67,,,,,
2564,07/11/24 08:00:00 AM,4.0,2.1,24.89,,,,,
2565,07/11/24 08:15:00 AM,2.3,16.7,25.11,,,,,
2566,07/11/24 08:30:00 AM,1.4,2.1,25.45,,,,,
2567,07/11/24 08:45:00 AM,1.4,16.7,25.81,,,,,
2568,07/11/24 09:00:00 AM,8.8,2.1,26.12,,,,,
2569,07/11/24 09:15:00 AM,2.5,2.1,26.52,,,,,
2570,07/11/24 09:30:00 AM,2.5,2.1,26.82,,,,,
2571,07/11/24 09:45:00 AM,2.5,2.1,26.99,,,,,
2572,07/11/24 10:00:00 AM,2.5,-1.6,27.17,,,,,
2573,07/11/24 10:15:00 AM,2.5,2.1,27.78,,,,,
2574,07/11/24 10:30:00 AM,2.3,2.1,28.12,,,,,
2575,07/11/24 10:45:00 AM,2.5,2.1,28.58,,,,,
2576,07/11/24 11:00:00 AM,2.5,2.1,29.03,,,,,
2577,07/11/24 11:15:00 AM,2.5,2.1,29.53,,,,,
2578,07/11/24 11:30:00 AM,2.5,2.1,29.93,,,,,
2579,07/11/24 11:45:00 AM,2.5,2.1,30.16,,,,,
2580,07/11/24 12:00:00 PM,2.3,2.1,30.34,,,,,
2581,07/11/24 12:15:00 PM,2.5,2.1,30.77,,,,,
2582,07/11/24 12:30:00 PM,2.5,2.1,31.03,,,,,
2583,07/11/24 12:45:00 PM,2.5,-0.5,31.29,,,,,
2584,07/11/24 01:00:00 PM,8.7,-1.6,31.09,,,,,
2585,07/11/24 01:15:00 PM,2.5,2.1,30.90,,,,,
2586,07/11/24 01:30:00 PM,2.3,2.1,30.27,,,,,
2587,07/11/24 01:45:00 PM,1.1,2.1,30.11,,,,,
2588,07/11/24 02:00:00 PM,2.5,2.1,29.82,,,,,
2589,07/11/24 02:15:00 PM,2.5,2.1,29.41,,,,,
2590,07/11/24 02:30:00 PM,2.3,2.1,29.03,,,,,
2591,07/11/24 02:45:00 PM,2.5,2.1,28.90,,,,,
2592,07/11/24 03:00:00 PM,2.3,2.1,28.92,,,,,
2593,07/11/24 03:15:00 PM,2.5,2.1,28.98,,,,,
2594,07/11/24 03:30:00 PM,2.3,-0.5,29.08,,,,,
2595,07/11/24 03:45:00 PM,2.5,2.1,29.19,,,,,
2596,07/11/24 04:00:00 PM,2.5,2.1,29.44,,,,,
2597,07/11/24 04:15:00 PM,2.3,2.1,29.70,,,,,
2598,07/11/24 04:30:00 PM,5.8,2.1,29.73,,,,,
2599,07/11/24 04:45:00 PM,1.1,2.1,29.51,,,,,
2600,07/11/24 05:00:00 PM,2.5,2.1,29.19,,,,,
2601,07/11/24 05:15:00 PM,5.8,2.1,28.81,,,,,
2602,07/11/24 05:30:00 PM,2.5,2.1,28.45,,,,,
2603,07/11/24 05:45:00 PM,2.5,2.1,28.15,,,,,
2604,07/11/24 06:00:00 PM,2.3,2.1,27.91,,,,,
2605,07/11/24 06:15:00 PM,1.2,2.1,27.79,,,,,
2606,07/11/24 06:30:00 PM,2.3,2.1,27.58,,,,,
2607,07/11/24 06:45:00 PM,2.5,2.1,27.58,,,,,
2608,07/11/24 07:00:00 PM,2.3,-0.5,27.49,,,,,
2609,07/11/24 07:15:00 PM,1.1,2.1,27.41,,,,,
2610,07/11/24 07:30:00 PM,2.3,2.1,27.34,,,,,
2611,07/11/24 07:45:00 PM,2.3,2.1,27.15,,,,,
2612,07/11/24 08:00:00 PM,5.8,2.1,26.92,,,,,
2613,07/11/24 08:15:00 PM,2.5,2.1,26.88,,,,,
2614,07/11/24 08:30:00 PM,2.3,2.1,26.83,,,,,
2615,07/11/24 08:45:00 PM,2.5,2.1,26.70,,,,,
2616,07/11/24 09:00:00 PM,2.3,2.1,26.56,,,,,
2617,07/11/24 09:15:00 PM,2.5,2.1,26.50,,,,,
2618,07/11/24 09:30:00 PM,2.3,2.1,26.44,,,,,
2619,07/11/24 09:45:00 PM,1.2,2.1,26.36,,,,,
2620,07/11/24 10:00:00 PM,1.1,2.1,26.25,,,,,
2621,07/11/24 10:15:00 PM,2.3,2.1,26.16,,,,,
2622,07/11/24 10:30:00 PM,2.3,2.1,26.10,,,,,
2623,07/11/24 10:45:00 PM,2.5,2.1,26.01,,,,,
2624,07/11/24 11:00:00 PM,2.3,2.1,25.93,,,,,
2625,07/11/24 11:15:00 PM,2.3,2.1,25.87,,,,,
2626,07/11/24 11:30:00 PM,2.5,2.1,25.87,,,,,
2627,07/11/24 11:45:00 PM,1.2,2.1,25.82,,,,,
2628,07/12/24 12:00:00 AM,2.3,2.1,25.74,,,,,
2629,07/12/24 12:15:00 AM,1.1,2.1,25.70,,,,,
2630,07/12/24 12:30:00 AM,2.5,2.1,25.62,,,,,
2631,07/12/24 12:45:00 AM,1.1,2.1,25.54,,,,,
2632,07/12/24 01:00:00 AM,2.5,2.1,25.48,,,,,
2633,07/12/24 01:15:00 AM,1.1,2.1,25.47,,,,,
2634,07/12/24 01:30:00 AM,1.1,2.1,25.42,,,,,
2635,07/12/24 01:45:00 AM,1.2,2.1,25.39,,,,,
2636,07/12/24 02:00:00 AM,2.3,2.1,25.33,,,,,
2637,07/12/24 02:15:00 AM,2.3,2.1,25.25,,,,,
2638,07/12/24 02:30:00 AM,2.5,2.1,25.22,,,,,
2639,07/12/24 02:45:00 AM,1.1,-0.5,25.17,,,,,
2640,07/12/24 03:00:00 AM,2.3,2.1,25.11,,,,,
2641,07/12/24 03:15:00 AM,2.3,2.1,25.08,,,,,
2642,07/12/24 03:30:00 AM,2.5,2.1,25.03,,,,,
2643,07/12/24 03:45:00 AM,2.5,2.1,25.03,,,,,
2644,07/12/24 04:00:00 AM,2.5,-1.6,25.01,,,,,
2645,07/12/24 04:15:00 AM,2.3,2.1,25.00,,,,,
2646,07/12/24 04:30:00 AM,2.5,2.1,24.95,,,,,
2647,07/12/24 04:45:00 AM,2.5,2.1,24.91,,,,,
2648,07/12/24 05:00:00 AM,1.1,2.1,24.88,,,,,
2649,07/12/24 05:15:00 AM,2.5,2.1,24.85,,,,,
2650,07/12/24 05:30:00 AM,2.5,-1.6,24.84,,,,,
2651,07/12/24 05:45:00 AM,2.3,2.1,24.85,,,,,
2652,07/12/24 06:00:00 AM,2.3,2.1,24.86,,,,,
2653,07/12/24 06:15:00 AM,2.3,2.1,24.91,,,,,
2654,07/12/24 06:30:00 AM,2.5,2.1,24.97,,,,,
2655,07/12/24 06:45:00 AM,2.5,2.1,25.05,,,,,
2656,07/12/24 07:00:00 AM,2.3,2.1,25.13,,,,,
2657,07/12/24 07:15:00 AM,2.5,2.1,25.19,,,,,
2658,07/12/24 07:30:00 AM,2.5,2.1,25.31,,,,,
2659,07/12/24 07:45:00 AM,2.5,2.1,25.44,,,,,
2660,07/12/24 08:00:00 AM,2.5,-1.6,25.64,,,,,
2661,07/12/24 08:15:00 AM,2.3,2.1,25.84,,,,,
2662,07/12/24 08:30:00 AM,2.5,2.1,26.05,,,,,
2663,07/12/24 08:45:00 AM,2.3,2.1,26.38,,,,,
2664,07/12/24 09:00:00 AM,2.5,2.1,26.82,,,,,
2665,07/12/24 09:15:00 AM,2.5,2.1,27.30,,,,,
2666,07/12/24 09:30:00 AM,2.5,2.1,28.32,,,,,
2667,07/12/24 09:45:00 AM,2.3,2.1,29.03,,,,,
2668,07/12/24 10:00:00 AM,2.3,2.1,29.75,,,,,
2669,07/12/24 10:15:00 AM,2.5,2.1,30.50,,,,,
2670,07/12/24 10:30:00 AM,2.3,2.1,30.91,,,,,
2671,07/12/24 10:45:00 AM,1.1,-0.5,31.45,,,,,
2672,07/12/24 11:00:00 AM,2.5,2.0,31.79,,,,,
2673,07/12/24 11:15:00 AM,65.3,61.4,30.26,,,,,
2674,07/12/24 11:30:00 AM,67.2,62.9,30.33,,,,,
2675,07/12/24 11:45:00 AM,69.3,65.0,30.53,,,,,
2676,07/12/24 12:00:00 PM,68.0,63.9,30.81,,,,,
2677,07/12/24 12:15:00 PM,66.7,62.4,31.14,,,,,
2678,07/12/24 12:30:00 PM,66.6,62.4,31.48,,,,,
2679,07/12/24 12:45:00 PM,66.1,62.0,31.81,,,,,
2680,07/12/24 01:00:00 PM,66.3,62.0,32.06,,,,,
2681,07/12/24 01:15:00 PM,66.2,62.4,32.26,,,,,
2682,07/12/24 01:30:00 PM,66.5,62.4,32.43,,,,,
2683,07/12/24 01:45:00 PM,66.6,62.4,32.54,,,,,
2684,07/12/24 02:00:00 PM,67.8,63.4,32.56,,,,,
2685,07/12/24 02:15:00 PM,68.7,64.9,32.49,,,,,
2686,07/12/24 02:30:00 PM,69.4,64.9,32.34,,,,,
2687,07/12/24 02:45:00 PM,71.6,67.5,32.25,,,,,
2688,07/12/24 03:00:00 PM,73.1,68.9,32.25,,,,,
2689,07/12/24 03:15:00 PM,73.1,68.9,32.22,,,,,
2690,07/12/24 03:30:00 PM,71.1,67.1,32.05,,,,,
2691,07/12/24 03:45:00 PM,72.4,68.2,31.91,,,,,
2692,07/12/24 04:00:00 PM,71.5,67.1,31.79,,,,,
2693,07/12/24 04:15:00 PM,71.8,67.9,31.58,,,,,
2694,07/12/24 04:30:00 PM,70.5,66.4,31.37,,,,,
2695,07/12/24 04:45:00 PM,69.6,65.4,31.18,,,,,
2696,07/12/24 05:00:00 PM,69.1,65.0,30.97,,,,,
2697,07/12/24 05:15:00 PM,69.5,65.4,30.78,,,,,
2698,07/12/24 05:30:00 PM,69.0,65.0,30.56,,,,,
2699,07/12/24 05:45:00 PM,69.3,65.1,30.38,,,,,
2700,07/12/24 06:00:00 PM,67.6,63.6,30.18,,,,,
2701,07/12/24 06:15:00 PM,68.6,64.7,30.04,,,,,
2702,07/12/24 06:30:00 PM,69.5,65.5,29.88,,,,,
2703,07/12/24 06:45:00 PM,69.3,65.1,29.70,,,,,
2704,07/12/24 07:00:00 PM,69.6,65.1,29.58,,,,,
2705,07/12/24 07:15:00 PM,69.9,65.9,29.44,,,,,
2706,07/12/24 07:30:00 PM,68.9,64.4,29.31,,,,,
2707,07/12/24 07:45:00 PM,69.7,65.5,29.16,,,,,
2708,07/12/24 08:00:00 PM,69.7,65.5,29.05,,,,,
2709,07/12/24 08:15:00 PM,69.1,65.2,28.91,,,,,
2710,07/12/24 08:30:00 PM,69.0,64.8,28.79,,,,,
2711,07/12/24 08:45:00 PM,68.5,64.5,28.66,,,,,
2712,07/12/24 09:00:00 PM,68.3,64.1,28.56,,,,,
2713,07/12/24 09:15:00 PM,67.6,63.4,28.47,,,,,
2714,07/12/24 09:30:00 PM,69.4,65.2,28.37,,,,,
2715,07/12/24 09:45:00 PM,70.1,65.9,28.29,,,,,
2716,07/12/24 10:00:00 PM,68.2,63.8,28.19,,,,,
2717,07/12/24 10:15:00 PM,69.9,65.6,28.12,,,,,
2718,07/12/24 10:30:00 PM,68.5,64.1,28.03,,,,,
2719,07/12/24 10:45:00 PM,68.9,64.9,27.98,,,,,
2720,07/12/24 11:00:00 PM,70.0,66.0,27.91,,,,,
2721,07/12/24 11:15:00 PM,69.4,65.2,27.86,,,,,
2722,07/12/24 11:30:00 PM,69.8,65.6,27.79,,,,,
2723,07/12/24 11:45:00 PM,69.4,65.3,27.74,,,,,
2724,07/13/24 12:00:00 AM,70.6,66.4,27.67,,,,,
2725,07/13/24 12:15:00 AM,69.6,65.3,27.61,,,,,
2726,07/13/24 12:30:00 AM,69.6,65.6,27.55,,,,,
2727,07/13/24 12:45:00 AM,62.6,58.7,27.30,,,,,
2728,07/13/24 01:00:00 AM,62.7,59.1,27.16,,,,,
2729,07/13/24 01:15:00 AM,65.9,61.6,27.06,,,,,
2730,07/13/24 01:30:00 AM,65.5,61.3,26.96,,,,,
2731,07/13/24 01:45:00 AM,65.3,61.3,26.84,,,,,
2732,07/13/24 02:00:00 AM,64.3,60.2,26.75,,,,,
2733,07/13/24 02:15:00 AM,63.8,59.5,26.67,,,,,
2734,07/13/24 02:30:00 AM,63.9,59.8,26.60,,,,,
2735,07/13/24 02:45:00 AM,61.3,56.9,26.55,,,,,
2736,07/13/24 03:00:00 AM,63.2,59.1,26.50,,,,,
2737,07/13/24 03:15:00 AM,63.8,59.5,26.44,,,,,
2738,07/13/24 03:30:00 AM,62.4,58.4,26.37,,,,,
2739,07/13/24 03:45:00 AM,61.7,57.7,26.30,,,,,
2740,07/13/24 04:00:00 AM,60.9,56.9,26.24,,,,,
2741,07/13/24 04:15:00 AM,60.0,55.8,26.15,,,,,
2742,07/13/24 04:30:00 AM,58.9,54.7,26.05,,,,,
2743,07/13/24 04:45:00 AM,59.7,55.5,25.98,,,,,
2744,07/13/24 05:00:00 AM,57.7,53.6,25.90,,,,,
2745,07/13/24 05:15:00 AM,57.7,53.3,25.79,,,,,
2746,07/13/24 05:30:00 AM,62.5,58.4,25.68,,,,,
2747,07/13/24 05:45:00 AM,62.0,57.7,25.48,,,,,
2748,07/13/24 06:00:00 AM,58.5,54.4,25.29,,,,,
2749,07/13/24 06:15:00 AM,58.0,54.1,25.12,,,,,
2750,07/13/24 06:30:00 AM,57.3,53.0,25.02,,,,,
2751,07/13/24 06:45:00 AM,56.4,52.2,24.93,,,,,
2752,07/13/24 07:00:00 AM,55.4,51.1,24.80,,,,,
2753,07/13/24 07:15:00 AM,55.0,50.8,24.67,,,,,
2754,07/13/24 07:30:00 AM,54.6,50.4,24.59,,,,,
2755,07/13/24 07:45:00 AM,53.4,49.0,24.52,,,,,
2756,07/13/24 08:00:00 AM,51.8,47.5,24.49,,,,,
2757,07/13/24 08:15:00 AM,51.3,47.5,24.46,,,,,
2758,07/13/24 08:30:00 AM,50.5,46.8,24.46,,,,,
2759,07/13/24 08:45:00 AM,49.4,45.3,24.48,,,,,
