"Plot Title: SINDIDO061424"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 20815614, SEN S/N: 20815614)","Temp, °C (LGR S/N: 20815614, SEN S/N: 20815614)","Coupler Attached (LGR S/N: 20815614)","Host Connected (LGR S/N: 20815614)","Stopped (LGR S/N: 20815614)","End Of File (LGR S/N: 20815614)"
2789,07/13/24 04:15:00 PM,6.48,24.48,,,,
2790,07/13/24 04:30:00 PM,6.46,24.48,,,,
2791,07/13/24 04:45:00 PM,6.44,24.44,,,,
2792,07/13/24 05:00:00 PM,6.42,24.40,,,,
2793,07/13/24 05:15:00 PM,6.40,24.32,,,,
2794,07/13/24 05:30:00 PM,6.39,24.22,,,,
2795,07/13/24 05:45:00 PM,6.45,24.14,,,,
2796,07/13/24 06:00:00 PM,6.35,24.06,,,,
2797,07/13/24 06:15:00 PM,6.35,24.00,,,,
2798,07/13/24 06:30:00 PM,6.34,23.94,,,,
2799,07/13/24 06:45:00 PM,6.34,23.88,,,,
2800,07/13/24 07:00:00 PM,6.32,23.84,,,,
2801,07/13/24 07:15:00 PM,6.34,23.80,,,,
2802,07/13/24 07:30:00 PM,6.33,23.76,,,,
2803,07/13/24 07:45:00 PM,6.35,23.72,,,,
2804,07/13/24 08:00:00 PM,6.35,23.70,,,,
2805,07/13/24 08:15:00 PM,6.33,23.66,,,,
2806,07/13/24 08:30:00 PM,6.33,23.64,,,,
2807,07/13/24 08:45:00 PM,6.37,23.62,,,,
2808,07/13/24 09:00:00 PM,6.36,23.60,,,,
2809,07/13/24 09:15:00 PM,6.37,23.58,,,,
2810,07/13/24 09:30:00 PM,6.37,23.56,,,,
2811,07/13/24 09:45:00 PM,6.33,23.54,,,,
2812,07/13/24 10:00:00 PM,6.36,23.52,,,,
2813,07/13/24 10:15:00 PM,6.36,23.50,,,,
2814,07/13/24 10:30:00 PM,6.35,23.50,,,,
2815,07/13/24 10:45:00 PM,6.35,23.48,,,,
2816,07/13/24 11:00:00 PM,6.35,23.46,,,,
2817,07/13/24 11:15:00 PM,6.36,23.46,,,,
2818,07/13/24 11:30:00 PM,6.33,23.46,,,,
2819,07/13/24 11:45:00 PM,6.32,23.44,,,,
2820,07/14/24 12:00:00 AM,6.35,23.44,,,,
2821,07/14/24 12:15:00 AM,6.32,23.42,,,,
2822,07/14/24 12:30:00 AM,6.33,23.38,,,,
2823,07/14/24 12:45:00 AM,6.34,23.36,,,,
2824,07/14/24 01:00:00 AM,6.33,23.32,,,,
2825,07/14/24 01:15:00 AM,6.33,23.28,,,,
2826,07/14/24 01:30:00 AM,6.32,23.24,,,,
2827,07/14/24 01:45:00 AM,6.35,23.22,,,,
2828,07/14/24 02:00:00 AM,6.37,23.18,,,,
2829,07/14/24 02:15:00 AM,6.38,23.16,,,,
2830,07/14/24 02:30:00 AM,6.38,23.12,,,,
2831,07/14/24 02:45:00 AM,6.40,23.10,,,,
2832,07/14/24 03:00:00 AM,6.44,23.08,,,,
2833,07/14/24 03:15:00 AM,6.52,23.02,,,,
2834,07/14/24 03:30:00 AM,6.61,22.92,,,,
2835,07/14/24 03:45:00 AM,6.63,22.84,,,,
2836,07/14/24 04:00:00 AM,6.66,22.74,,,,
2837,07/14/24 04:15:00 AM,6.68,22.62,,,,
2838,07/14/24 04:30:00 AM,6.69,22.56,,,,
2839,07/14/24 04:45:00 AM,6.68,22.52,,,,
2840,07/14/24 05:00:00 AM,6.68,22.50,,,,
2841,07/14/24 05:15:00 AM,6.69,22.50,,,,
2842,07/14/24 05:30:00 AM,6.69,22.50,,,,
2843,07/14/24 05:45:00 AM,6.68,22.48,,,,
2844,07/14/24 06:00:00 AM,6.69,22.50,,,,
2845,07/14/24 06:15:00 AM,6.69,22.50,,,,
2846,07/14/24 06:30:00 AM,6.69,22.52,,,,
2847,07/14/24 06:45:00 AM,6.68,22.54,,,,
2848,07/14/24 07:00:00 AM,6.67,22.56,,,,
2849,07/14/24 07:15:00 AM,6.69,22.60,,,,
2850,07/14/24 07:30:00 AM,6.68,22.62,,,,
2851,07/14/24 07:45:00 AM,6.69,22.68,,,,
2852,07/14/24 08:00:00 AM,6.70,22.74,,,,
2853,07/14/24 08:15:00 AM,6.71,22.84,,,,
2854,07/14/24 08:30:00 AM,6.71,22.96,,,,
2855,07/14/24 08:45:00 AM,6.71,23.06,,,,
2856,07/14/24 09:00:00 AM,6.70,23.12,,,,
2857,07/14/24 09:15:00 AM,6.73,23.22,,,,
2858,07/14/24 09:30:00 AM,6.69,23.32,,,,
2859,07/14/24 09:45:00 AM,6.71,23.38,,,,
2860,07/14/24 10:00:00 AM,6.72,23.46,,,,
2861,07/14/24 10:15:00 AM,6.70,23.54,,,,
2862,07/14/24 10:30:00 AM,6.73,23.66,,,,
2863,07/14/24 10:45:00 AM,6.73,23.86,,,,
2864,07/14/24 11:00:00 AM,6.75,24.08,,,,
2865,07/14/24 11:15:00 AM,6.73,24.32,,,,
2866,07/14/24 11:30:00 AM,6.63,24.32,,,,
2867,07/14/24 11:45:00 AM,6.57,24.20,,,,
2868,07/14/24 12:00:00 PM,6.62,24.22,,,,
2869,07/14/24 12:15:00 PM,6.56,24.14,,,,
2870,07/14/24 12:30:00 PM,6.60,24.10,,,,
2871,07/14/24 12:45:00 PM,6.68,24.24,,,,
2872,07/14/24 01:00:00 PM,6.64,24.40,,,,
2873,07/14/24 01:15:00 PM,6.63,24.44,,,,
2874,07/14/24 01:30:00 PM,6.62,24.50,,,,
2875,07/14/24 01:45:00 PM,6.66,24.70,,,,
2876,07/14/24 02:00:00 PM,6.65,24.86,,,,
2877,07/14/24 02:15:00 PM,6.62,24.96,,,,
2878,07/14/24 02:30:00 PM,6.62,25.00,,,,
2879,07/14/24 02:45:00 PM,6.61,25.08,,,,
2880,07/14/24 03:00:00 PM,6.57,25.10,,,,
2881,07/14/24 03:15:00 PM,6.59,25.12,,,,
2882,07/14/24 03:30:00 PM,6.51,25.08,,,,
2883,07/14/24 03:45:00 PM,6.49,25.02,,,,
2884,07/14/24 04:00:00 PM,6.49,24.98,,,,
2885,07/14/24 04:15:00 PM,6.46,24.90,,,,
2886,07/14/24 04:30:00 PM,6.45,24.80,,,,
2887,07/14/24 04:45:00 PM,6.41,24.72,,,,
2888,07/14/24 05:00:00 PM,6.40,24.64,,,,
2889,07/14/24 05:15:00 PM,6.38,24.58,,,,
2890,07/14/24 05:30:00 PM,6.38,24.50,,,,
2891,07/14/24 05:45:00 PM,6.37,24.42,,,,
2892,07/14/24 06:00:00 PM,6.38,24.34,,,,
2893,07/14/24 06:15:00 PM,6.38,24.26,,,,
2894,07/14/24 06:30:00 PM,6.38,24.18,,,,
2895,07/14/24 06:45:00 PM,6.38,24.10,,,,
2896,07/14/24 07:00:00 PM,6.38,24.06,,,,
2897,07/14/24 07:15:00 PM,6.39,24.02,,,,
2898,07/14/24 07:30:00 PM,6.40,23.96,,,,
2899,07/14/24 07:45:00 PM,6.40,23.90,,,,
2900,07/14/24 08:00:00 PM,6.43,23.84,,,,
2901,07/14/24 08:15:00 PM,6.44,23.80,,,,
2902,07/14/24 08:30:00 PM,6.47,23.74,,,,
2903,07/14/24 08:45:00 PM,6.49,23.68,,,,
2904,07/14/24 09:00:00 PM,6.49,23.62,,,,
2905,07/14/24 09:15:00 PM,6.51,23.52,,,,
2906,07/14/24 09:30:00 PM,6.54,23.44,,,,
2907,07/14/24 09:45:00 PM,6.56,23.42,,,,
2908,07/14/24 10:00:00 PM,6.55,23.38,,,,
2909,07/14/24 10:15:00 PM,6.56,23.34,,,,
2910,07/14/24 10:30:00 PM,6.58,23.28,,,,
2911,07/14/24 10:45:00 PM,6.60,23.20,,,,
2912,07/14/24 11:00:00 PM,6.61,23.14,,,,
2913,07/14/24 11:15:00 PM,6.62,23.08,,,,
2914,07/14/24 11:30:00 PM,6.61,23.04,,,,
2915,07/14/24 11:45:00 PM,6.62,23.02,,,,
2916,07/15/24 12:00:00 AM,6.61,23.00,,,,
2917,07/15/24 12:15:00 AM,6.61,23.00,,,,
2918,07/15/24 12:30:00 AM,6.60,22.98,,,,
2919,07/15/24 12:45:00 AM,6.61,22.98,,,,
2920,07/15/24 01:00:00 AM,6.60,22.96,,,,
2921,07/15/24 01:15:00 AM,6.60,22.96,,,,
2922,07/15/24 01:30:00 AM,6.61,22.94,,,,
2923,07/15/24 01:45:00 AM,6.60,22.92,,,,
2924,07/15/24 02:00:00 AM,6.60,22.90,,,,
2925,07/15/24 02:15:00 AM,6.59,22.88,,,,
2926,07/15/24 02:30:00 AM,6.59,22.88,,,,
2927,07/15/24 02:45:00 AM,6.60,22.86,,,,
2928,07/15/24 03:00:00 AM,6.60,22.86,,,,
2929,07/15/24 03:15:00 AM,6.60,22.86,,,,
2930,07/15/24 03:30:00 AM,6.59,22.86,,,,
2931,07/15/24 03:45:00 AM,6.59,22.84,,,,
2932,07/15/24 04:00:00 AM,6.60,22.84,,,,
2933,07/15/24 04:15:00 AM,6.58,22.84,,,,
2934,07/15/24 04:30:00 AM,6.59,22.84,,,,
2935,07/15/24 04:45:00 AM,6.59,22.82,,,,
2936,07/15/24 05:00:00 AM,6.59,22.82,,,,
2937,07/15/24 05:15:00 AM,6.58,22.80,,,,
2938,07/15/24 05:30:00 AM,6.55,22.82,,,,
2939,07/15/24 05:45:00 AM,6.54,22.86,,,,
2940,07/15/24 06:00:00 AM,6.55,22.86,,,,
2941,07/15/24 06:15:00 AM,6.57,22.86,,,,
2942,07/15/24 06:30:00 AM,6.59,22.86,,,,
2943,07/15/24 06:45:00 AM,6.62,22.88,,,,
2944,07/15/24 07:00:00 AM,6.64,22.88,,,,
2945,07/15/24 07:15:00 AM,6.65,22.90,,,,
2946,07/15/24 07:30:00 AM,6.65,22.94,,,,
2947,07/15/24 07:45:00 AM,6.67,22.96,,,,
2948,07/15/24 08:00:00 AM,6.70,23.00,,,,
2949,07/15/24 08:15:00 AM,6.71,23.04,,,,
2950,07/15/24 08:30:00 AM,6.72,23.08,,,,
2951,07/15/24 08:45:00 AM,6.71,23.08,,,,
2952,07/15/24 09:00:00 AM,6.69,23.06,,,,
2953,07/15/24 09:15:00 AM,6.68,23.06,,,,
2954,07/15/24 09:30:00 AM,6.68,23.06,,,,
2955,07/15/24 09:45:00 AM,6.68,23.06,,,,
2956,07/15/24 10:00:00 AM,6.70,23.08,,,,
2957,07/15/24 10:15:00 AM,6.71,23.14,,,,
2958,07/15/24 10:30:00 AM,6.72,23.26,,,,
2959,07/15/24 10:45:00 AM,6.68,23.28,,,,
2960,07/15/24 11:00:00 AM,6.70,23.34,,,,
2961,07/15/24 11:15:00 AM,6.68,23.44,,,,
2962,07/15/24 11:30:00 AM,6.63,23.30,,,,
2963,07/15/24 11:45:00 AM,6.47,24.42,,,,
2964,07/15/24 12:00:00 PM,6.35,25.04,,,,
2965,07/15/24 12:15:00 PM,6.30,25.30,,,,
2966,07/15/24 12:30:00 PM,6.29,25.64,,,,
2967,07/15/24 12:45:00 PM,6.27,25.72,,,,
2968,07/15/24 01:00:00 PM,6.28,25.82,,,,
2969,07/15/24 01:15:00 PM,6.32,25.30,,,,
2970,07/15/24 01:30:00 PM,6.36,24.86,,,,
2971,07/15/24 01:45:00 PM,6.41,24.50,,,,
2972,07/15/24 02:00:00 PM,6.47,24.24,,,,
2973,07/15/24 02:15:00 PM,6.49,24.10,,,,
2974,07/15/24 02:30:00 PM,6.50,24.04,,,,
2975,07/15/24 02:45:00 PM,6.53,23.98,,,,
2976,07/15/24 02:54:56 PM,,,Logged,,,
2977,07/15/24 02:56:09 PM,,,,Logged,,
2978,07/15/24 02:56:12 PM,,,,,Logged,Logged
