"Plot Title: CANUACON061524"
"#","Date Time, GMT-06:00","Low Range, μS/cm (LGR S/N: 20835570, SEN S/N: 20835570)","Temp, °C (LGR S/N: 20835570, SEN S/N: 20835570)","Coupler Detached (LGR S/N: 20835570)","Coupler Attached (LGR S/N: 20835570)","Host Connected (LGR S/N: 20835570)","Stopped (LGR S/N: 20835570)","End Of File (LGR S/N: 20835570)"
2697,07/13/24 12:45:00 PM,54.2,23.54,,,,,
2698,07/13/24 01:00:00 PM,53.4,23.57,,,,,
2699,07/13/24 01:15:00 PM,54.7,23.58,,,,,
2700,07/13/24 01:30:00 PM,54.5,23.60,,,,,
2701,07/13/24 01:45:00 PM,55.9,23.61,,,,,
2702,07/13/24 02:00:00 PM,56.7,23.63,,,,,
2703,07/13/24 02:15:00 PM,58.1,23.63,,,,,
2704,07/13/24 02:30:00 PM,59.3,23.64,,,,,
2705,07/13/24 02:45:00 PM,55.5,23.65,,,,,
2706,07/13/24 03:00:00 PM,56.6,23.65,,,,,
2707,07/13/24 03:15:00 PM,53.9,23.65,,,,,
2708,07/13/24 03:30:00 PM,55.3,23.66,,,,,
2709,07/13/24 03:45:00 PM,55.6,23.67,,,,,
2710,07/13/24 04:00:00 PM,54.8,23.67,,,,,
2711,07/13/24 04:15:00 PM,54.6,23.69,,,,,
2712,07/13/24 04:30:00 PM,53.4,23.71,,,,,
2713,07/13/24 04:45:00 PM,48.5,23.72,,,,,
2714,07/13/24 05:00:00 PM,45.1,23.72,,,,,
2715,07/13/24 05:15:00 PM,45.9,23.72,,,,,
2716,07/13/24 05:30:00 PM,45.9,23.72,,,,,
2717,07/13/24 05:45:00 PM,46.5,23.72,,,,,
2718,07/13/24 06:00:00 PM,46.8,23.71,,,,,
2719,07/13/24 06:15:00 PM,49.5,23.71,,,,,
2720,07/13/24 06:30:00 PM,49.6,23.71,,,,,
2721,07/13/24 06:45:00 PM,49.9,23.70,,,,,
2722,07/13/24 07:00:00 PM,50.0,23.70,,,,,
2723,07/13/24 07:15:00 PM,50.2,23.69,,,,,
2724,07/13/24 07:30:00 PM,50.5,23.70,,,,,
2725,07/13/24 07:45:00 PM,50.8,23.69,,,,,
2726,07/13/24 08:00:00 PM,51.0,23.69,,,,,
2727,07/13/24 08:15:00 PM,52.1,23.69,,,,,
2728,07/13/24 08:30:00 PM,52.1,23.67,,,,,
2729,07/13/24 08:45:00 PM,52.2,23.66,,,,,
2730,07/13/24 09:00:00 PM,52.6,23.66,,,,,
2731,07/13/24 09:15:00 PM,52.8,23.66,,,,,
2732,07/13/24 09:30:00 PM,52.8,23.66,,,,,
2733,07/13/24 09:45:00 PM,52.4,23.65,,,,,
2734,07/13/24 10:00:00 PM,52.5,23.64,,,,,
2735,07/13/24 10:15:00 PM,52.8,23.64,,,,,
2736,07/13/24 10:30:00 PM,50.7,23.63,,,,,
2737,07/13/24 10:45:00 PM,50.5,23.63,,,,,
2738,07/13/24 11:00:00 PM,50.4,23.63,,,,,
2739,07/13/24 11:15:00 PM,52.2,23.63,,,,,
2740,07/13/24 11:30:00 PM,52.2,23.63,,,,,
2741,07/13/24 11:45:00 PM,52.4,23.61,,,,,
2742,07/14/24 12:00:00 AM,52.6,23.61,,,,,
2743,07/14/24 12:15:00 AM,52.8,23.61,,,,,
2744,07/14/24 12:30:00 AM,51.8,23.60,,,,,
2745,07/14/24 12:45:00 AM,51.5,23.59,,,,,
2746,07/14/24 01:00:00 AM,51.1,23.54,,,,,
2747,07/14/24 01:15:00 AM,49.7,23.54,,,,,
2748,07/14/24 01:30:00 AM,69.3,23.48,,,,,
2749,07/14/24 01:45:00 AM,63.8,23.46,,,,,
2750,07/14/24 02:00:00 AM,58.2,23.49,,,,,
2751,07/14/24 02:15:00 AM,61.0,23.52,,,,,
2752,07/14/24 02:30:00 AM,65.5,23.57,,,,,
2753,07/14/24 02:45:00 AM,68.1,23.59,,,,,
2754,07/14/24 03:00:00 AM,70.9,23.61,,,,,
2755,07/14/24 03:15:00 AM,72.9,23.61,,,,,
2756,07/14/24 03:30:00 AM,74.3,23.61,,,,,
2757,07/14/24 03:45:00 AM,76.5,23.63,,,,,
2758,07/14/24 04:00:00 AM,79.1,23.63,,,,,
2759,07/14/24 04:15:00 AM,80.6,23.61,,,,,
2760,07/14/24 04:30:00 AM,82.7,23.60,,,,,
2761,07/14/24 04:45:00 AM,85.5,23.63,,,,,
2762,07/14/24 05:00:00 AM,87.9,23.64,,,,,
2763,07/14/24 05:15:00 AM,89.9,23.63,,,,,
2764,07/14/24 05:30:00 AM,92.1,23.61,,,,,
2765,07/14/24 05:45:00 AM,94.3,23.60,,,,,
2766,07/14/24 06:00:00 AM,96.5,23.60,,,,,
2767,07/14/24 06:15:00 AM,98.4,23.59,,,,,
2768,07/14/24 06:30:00 AM,100.3,23.59,,,,,
2769,07/14/24 06:45:00 AM,102.2,23.57,,,,,
2770,07/14/24 07:00:00 AM,103.2,23.57,,,,,
2771,07/14/24 07:15:00 AM,104.4,23.55,,,,,
2772,07/14/24 07:30:00 AM,104.9,23.54,,,,,
2773,07/14/24 07:45:00 AM,105.1,23.55,,,,,
2774,07/14/24 08:00:00 AM,105.7,23.54,,,,,
2775,07/14/24 08:15:00 AM,105.3,23.54,,,,,
2776,07/14/24 08:30:00 AM,105.3,23.54,,,,,
2777,07/14/24 08:45:00 AM,105.5,23.55,,,,,
2778,07/14/24 09:00:00 AM,106.6,23.55,,,,,
2779,07/14/24 09:15:00 AM,108.3,23.57,,,,,
2780,07/14/24 09:30:00 AM,110.1,23.58,,,,,
2781,07/14/24 09:45:00 AM,111.6,23.59,,,,,
2782,07/14/24 10:00:00 AM,113.5,23.60,,,,,
2783,07/14/24 10:15:00 AM,115.5,23.61,,,,,
2784,07/14/24 10:30:00 AM,117.5,23.64,,,,,
2785,07/14/24 10:45:00 AM,119.2,23.65,,,,,
2786,07/14/24 11:00:00 AM,120.4,23.69,,,,,
2787,07/14/24 11:15:00 AM,121.9,23.71,,,,,
2788,07/14/24 11:30:00 AM,122.8,23.72,,,,,
2789,07/14/24 11:45:00 AM,124.7,23.74,,,,,
2790,07/14/24 12:00:00 PM,125.9,23.74,,,,,
2791,07/14/24 12:15:00 PM,127.5,23.76,,,,,
2792,07/14/24 12:30:00 PM,128.8,23.76,,,,,
2793,07/14/24 12:45:00 PM,130.5,23.77,,,,,
2794,07/14/24 01:00:00 PM,130.8,23.78,,,,,
2795,07/14/24 01:15:00 PM,131.9,23.79,,,,,
2796,07/14/24 01:30:00 PM,133.7,23.79,,,,,
2797,07/14/24 01:45:00 PM,136.0,23.80,,,,,
2798,07/14/24 02:00:00 PM,138.7,23.83,,,,,
2799,07/14/24 02:15:00 PM,141.2,23.84,,,,,
2800,07/14/24 02:30:00 PM,144.5,23.85,,,,,
2801,07/14/24 02:45:00 PM,148.4,23.88,,,,,
2802,07/14/24 03:00:00 PM,151.6,23.89,,,,,
2803,07/14/24 03:15:00 PM,154.8,23.91,,,,,
2804,07/14/24 03:30:00 PM,157.5,23.92,,,,,
2805,07/14/24 03:45:00 PM,159.5,23.94,,,,,
2806,07/14/24 04:00:00 PM,161.4,23.95,,,,,
2807,07/14/24 04:15:00 PM,162.8,23.96,,,,,
2808,07/14/24 04:30:00 PM,163.6,23.97,,,,,
2809,07/14/24 04:45:00 PM,163.5,23.98,,,,,
2810,07/14/24 05:00:00 PM,162.7,23.98,,,,,
2811,07/14/24 05:15:00 PM,163.2,23.98,,,,,
2812,07/14/24 05:30:00 PM,163.1,23.98,,,,,
2813,07/14/24 05:45:00 PM,162.7,23.98,,,,,
2814,07/14/24 06:00:00 PM,161.2,23.98,,,,,
2815,07/14/24 06:15:00 PM,160.4,23.98,,,,,
2816,07/14/24 06:30:00 PM,160.0,23.97,,,,,
2817,07/14/24 06:45:00 PM,160.1,23.97,,,,,
2818,07/14/24 07:00:00 PM,159.0,23.97,,,,,
2819,07/14/24 07:15:00 PM,158.6,23.97,,,,,
2820,07/14/24 07:30:00 PM,160.2,23.96,,,,,
2821,07/14/24 07:45:00 PM,162.6,23.96,,,,,
2822,07/14/24 08:00:00 PM,164.1,23.96,,,,,
2823,07/14/24 08:15:00 PM,165.0,23.95,,,,,
2824,07/14/24 08:30:00 PM,166.2,23.94,,,,,
2825,07/14/24 08:45:00 PM,167.1,23.92,,,,,
2826,07/14/24 09:00:00 PM,169.0,23.91,,,,,
2827,07/14/24 09:15:00 PM,171.8,23.90,,,,,
2828,07/14/24 09:30:00 PM,174.7,23.89,,,,,
2829,07/14/24 09:45:00 PM,176.4,23.88,,,,,
2830,07/14/24 10:00:00 PM,178.8,23.86,,,,,
2831,07/14/24 10:15:00 PM,180.6,23.85,,,,,
2832,07/14/24 10:30:00 PM,181.9,23.84,,,,,
2833,07/14/24 10:45:00 PM,183.0,23.84,,,,,
2834,07/14/24 11:00:00 PM,184.0,23.83,,,,,
2835,07/14/24 11:15:00 PM,184.4,23.82,,,,,
2836,07/14/24 11:30:00 PM,185.9,23.82,,,,,
2837,07/14/24 11:45:00 PM,187.2,23.80,,,,,
2838,07/15/24 12:00:00 AM,187.5,23.79,,,,,
2839,07/15/24 12:15:00 AM,186.6,23.78,,,,,
2840,07/15/24 12:30:00 AM,186.3,23.78,,,,,
2841,07/15/24 12:45:00 AM,186.4,23.76,,,,,
2842,07/15/24 01:00:00 AM,186.4,23.76,,,,,
2843,07/15/24 01:15:00 AM,186.5,23.74,,,,,
2844,07/15/24 01:30:00 AM,186.8,23.74,,,,,
2845,07/15/24 01:45:00 AM,187.1,23.72,,,,,
2846,07/15/24 02:00:00 AM,186.6,23.72,,,,,
2847,07/15/24 02:15:00 AM,186.7,23.71,,,,,
2848,07/15/24 02:30:00 AM,185.8,23.70,,,,,
2849,07/15/24 02:45:00 AM,184.3,23.69,,,,,
2850,07/15/24 03:00:00 AM,184.2,23.69,,,,,
2851,07/15/24 03:15:00 AM,184.9,23.67,,,,,
2852,07/15/24 03:30:00 AM,182.9,23.66,,,,,
2853,07/15/24 03:45:00 AM,182.2,23.65,,,,,
2854,07/15/24 04:00:00 AM,182.0,23.65,,,,,
2855,07/15/24 04:15:00 AM,183.0,23.64,,,,,
2856,07/15/24 04:30:00 AM,183.1,23.63,,,,,
2857,07/15/24 04:45:00 AM,183.5,23.61,,,,,
2858,07/15/24 05:00:00 AM,182.7,23.61,,,,,
2859,07/15/24 05:15:00 AM,179.5,23.60,,,,,
2860,07/15/24 05:30:00 AM,177.6,23.60,,,,,
2861,07/15/24 05:45:00 AM,179.1,23.59,,,,,
2862,07/15/24 06:00:00 AM,180.2,23.60,,,,,
2863,07/15/24 06:15:00 AM,177.0,23.60,,,,,
2864,07/15/24 06:30:00 AM,179.1,23.59,,,,,
2865,07/15/24 06:45:00 AM,179.2,23.58,,,,,
2866,07/15/24 07:00:00 AM,179.3,23.57,,,,,
2867,07/15/24 07:15:00 AM,178.8,23.55,,,,,
2868,07/15/24 07:30:00 AM,180.3,23.57,,,,,
2869,07/15/24 07:45:00 AM,181.9,23.55,,,,,
2870,07/15/24 08:00:00 AM,182.1,23.55,,,,,
2871,07/15/24 08:15:00 AM,180.4,23.55,,,,,
2872,07/15/24 08:30:00 AM,179.1,23.55,,,,,
2873,07/15/24 08:45:00 AM,176.6,23.55,,,,,
2874,07/15/24 09:00:00 AM,175.0,23.55,,,,,
2875,07/15/24 09:15:00 AM,173.4,23.55,,,,,
2876,07/15/24 09:30:00 AM,172.3,23.55,,,,,
2877,07/15/24 09:45:00 AM,172.4,23.57,,,,,
2878,07/15/24 10:00:00 AM,172.1,23.57,,,,,
2879,07/15/24 10:15:00 AM,173.7,23.58,,,,,
2880,07/15/24 10:30:00 AM,174.1,23.59,,,,,
2881,07/15/24 10:45:00 AM,174.0,23.60,,,,,
2882,07/15/24 11:00:00 AM,173.9,23.60,,,,,
2883,07/15/24 11:15:00 AM,173.9,23.61,,,,,
2884,07/15/24 11:30:00 AM,173.7,23.63,,,,,
2885,07/15/24 11:45:00 AM,172.8,23.64,,,,,
2886,07/15/24 12:00:00 PM,172.7,23.65,,,,,
2887,07/15/24 12:15:00 PM,167.3,23.66,,,,,
2888,07/15/24 12:30:00 PM,167.3,23.69,,,,,
2889,07/15/24 12:45:00 PM,169.0,23.72,,,,,
2890,07/15/24 01:00:00 PM,168.7,23.74,,,,,
2891,07/15/24 01:15:00 PM,168.6,23.77,,,,,
2892,07/15/24 01:30:00 PM,168.9,23.77,,,,,
2893,07/15/24 01:45:00 PM,167.2,23.78,,,,,
2894,07/15/24 02:00:00 PM,37.4,23.84,,,,,
2895,07/15/24 02:15:00 PM,3.9,24.12,,,,,
2896,07/15/24 02:30:00 PM,38.8,23.96,,,,,
2897,07/15/24 02:45:00 PM,3.0,24.49,,,,,
2898,07/15/24 03:00:00 PM,2.8,24.35,,,,,
2899,07/15/24 03:08:34 PM,,,,Logged,Logged,,
2900,07/15/24 03:08:54 PM,,,,,,Logged,Logged
